POINT_ID,위도,경도,위험도_actual,사고발생확률_p,조건부위험도_r,최종위험도점수,최종위험도점수_percent,개선우선순위1,추천근거_feature1,추천점수1,모델1_shap1,모델2_shap1,개선우선순위2,추천근거_feature2,추천점수2,모델1_shap2,모델2_shap2,개선우선순위3,추천근거_feature3,추천점수3,모델1_shap3,모델2_shap3,추천개수
108541,37.59040509765348,127.0929897572844,0.0,0.7490712,7.0072684,5.248943,23.848299,횡단보도 추가,횡단보도개수,1.1313436010269062,0.1827576756477356,0.4124288558959961,신호등 설치,신호등설치여부,0.7977582540866324,0.16790595650672913,0.2155769318342209,,,0.0,0.0,0.0,2
112093,37.61555344840582,127.0781671320416,0.0,0.81672746,6.4129195,5.2376075,23.796797,횡단보도 추가,횡단보도개수,1.1583461625862554,0.2044873833656311,0.3039666414260864,신호등 설치,신호등설치여부,0.5546910644896158,0.1699608415365219,0.060007911175489426,CCTV 추가,CCTV개수,0.017540060502813763,0.00498215714469552,0.0023633248638361692,3
106900,37.600262223999074,127.10241738834208,0.0,0.8320463,6.272024,5.218614,23.7105,횡단보도 추가,횡단보도개수,1.1720970508066495,0.209591343998909,0.29041576385498047,신호등 설치,신호등설치여부,0.5698905643650598,0.07171493768692017,0.19547267258167267,제한속도 하향,제한속도,0.12301108910917041,0.017551498487591743,0.03846883401274681,3
6211,37.57294549570159,126.98796889676996,0.0,0.7385225,7.0583344,5.212739,23.68381,횡단보도 추가,횡단보도개수,1.2695935254895685,0.20374201238155365,0.23172877728939056,신호등 설치,신호등설치여부,0.3695151091964749,0.032837964594364166,0.09953507781028748,횡단보도 예고표시 설치,횡단보도예고표시여부,0.23219324340549452,0.05769330635666847,0.017602479085326195,3
111238,37.57756431188962,127.08580988483536,0.0,0.65006596,7.9513226,5.1688843,23.484556,횡단보도 추가,횡단보도개수,1.6880199120123525,0.19770938158035278,0.4300527572631836,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1
100402,37.57756506482853,127.08580978582285,0.0,0.65006596,7.9513226,5.1688843,23.484556,횡단보도 추가,횡단보도개수,1.5852774077341272,0.1930675506591797,0.2889308035373688,횡단보도 예고표시 설치,횡단보도예고표시여부,0.3122407862111168,0.07321130484342575,0.012527845799922943,,,0.0,0.0,0.0,2
271143,37.5336183668177,126.84558659445224,0.0,0.4559271,11.332518,5.166802,23.475096,횡단보도 추가,횡단보도개수,1.3763578820235687,0.2914767861366272,0.8756223320960999,신호등 설치,신호등설치여부,0.2321631476613097,0.02145087718963623,0.21923446655273438,제한속도 하향,제한속도,0.12126904002828967,0.054460205137729645,0.0028702784329652786,3
235245,37.56562046776871,126.9010579193863,0.0,0.4485706,11.466152,5.1433787,23.368673,횡단보도 추가,횡단보도개수,1.0459133654404564,0.2676968276500702,0.27344197034835815,신호등 설치,신호등설치여부,0.6513358993837151,0.0979933813214302,0.2634243667125702,제한속도 하향,제한속도,0.17928592683982325,0.0621761716902256,0.02479296363890171,3
213039,37.611196166596514,126.92989491353356,0.0,0.67644066,7.598219,5.1397443,23.352161,횡단보도 추가,횡단보도개수,1.4623446092878893,0.2703459560871124,0.8065905570983887,신호등 설치,신호등설치여부,0.3390189707092988,0.12130694091320038,0.03331824764609337,과속방지턱 추가,과속방지턱개수,0.10797293450377554,0.0031667030416429043,0.10357355326414108,3
316378,37.51198090748732,126.91426062122166,0.0,0.46409297,11.007006,5.108274,23.209177,횡단보도 추가,횡단보도개수,1.172327014334141,0.0682532787322998,0.22031591832637787,과속방지턱 추가,과속방지턱개수,0.36566017749637136,0.04061029851436615,0.02190578542649746,,,0.0,0.0,0.0,2
363359,37.48462324454559,126.9293768866568,0.0,0.71515644,7.1376104,5.104508,23.192066,횡단보도 추가,횡단보도개수,1.3427574920864593,0.2932579219341278,0.5577134490013123,CCTV 추가,CCTV개수,0.4128499193371942,0.09277350455522537,0.16731314361095428,신호등 설치,신호등설치여부,0.1463772495834177,0.049928002059459686,0.032115839421749115,3
155403,37.63613512845061,127.02876842580687,0.0,0.6568092,7.764652,5.099895,23.171108,횡단보도 추가,횡단보도개수,1.6114014985181742,0.14037387073040009,0.4208226799964905,과속방지턱 추가,과속방지턱개수,0.33725046027140093,0.03470196574926376,0.07331138849258423,,,0.0,0.0,0.0,2
335313,37.48444033128382,126.97273246413256,0.0,0.6299438,8.083028,5.091853,23.13457,횡단보도 추가,횡단보도개수,1.70031158391481,0.187008336186409,0.460862398147583,신호등 설치,신호등설치여부,0.1272784435208045,0.02051287703216076,0.018366985023021698,과속방지턱 추가,과속방지턱개수,0.08067179500583288,0.004058131482452154,0.033788152039051056,3
335568,37.48443128980578,126.9727318866518,0.0,0.6299438,8.083028,5.091853,23.13457,횡단보도 추가,횡단보도개수,1.699180838736114,0.19928446412086487,0.472497820854187,신호등 설치,신호등설치여부,0.14450406773345023,0.024282509461045265,0.022419951856136322,과속방지턱 추가,과속방지턱개수,0.0884639368575945,0.00679443497210741,0.03327147662639618,3
59924,37.53673971210053,127.0542051397878,0.0,0.5893923,8.637992,5.091166,23.131449,횡단보도 추가,횡단보도개수,1.6786881209715974,0.2470470666885376,0.4687173068523407,과속방지턱 추가,과속방지턱개수,0.1981210301395399,0.01881292834877968,0.0779556930065155,횡단보도 예고표시 설치,횡단보도예고표시여부,0.05523861323611294,0.005002420395612717,0.022266501560807228,3
140321,37.613023186866286,127.06579037871788,0.0,0.54519916,9.319993,5.081252,23.086405,횡단보도 추가,횡단보도개수,1.2197752885813118,0.18286430835723877,0.14895331859588623,횡단보도 예고표시 설치,횡단보도예고표시여부,0.42820607926630927,0.06160780042409897,0.055482301861047745,가로등 추가,가로등개수,0.023259441467449134,0.004433779511600733,0.0016723346197977662,3
81713,37.57486707062162,127.02326135582892,0.0,0.8693194,5.8291984,5.0674353,23.023628,횡단보도 추가,횡단보도개수,1.2690825819790978,0.24592290818691254,0.5357668995857239,신호등 설치,신호등설치여부,0.4210297452578416,0.0990353524684906,0.14116719365119934,제한속도 하향,제한속도,0.1599298908731556,0.01605929806828499,0.09882068634033203,3
10657,37.57486707049242,127.02326134987034,0.0,0.8693194,5.8291984,5.0674353,23.023628,횡단보도 추가,횡단보도개수,1.226895180059533,0.21861913800239563,0.4665016829967499,신호등 설치,신호등설치여부,0.476715026763628,0.101837158203125,0.14503465592861176,제한속도 하향,제한속도,0.194571025291987,0.014060351066291332,0.11818224936723709,3
144768,37.61369268758061,127.0462817675419,0.0,0.93235993,5.428822,5.061616,22.997189,횡단보도 추가,횡단보도개수,0.8916693325209772,0.05072573199868202,0.09413838386535645,횡단보도 예고표시 설치,횡단보도예고표시여부,0.6794871389356341,0.02658560499548912,0.09342881292104721,신호등 설치,신호등설치여부,0.2064297255838803,0.01699851267039776,0.012349328957498074,3
162009,37.63648266695144,127.02822757915077,0.0,0.7532962,6.6972256,5.0449944,22.921669,횡단보도 추가,횡단보도개수,1.0939289216959023,0.0852915346622467,0.26870059967041016,횡단보도 예고표시 설치,횡단보도예고표시여부,0.5403724543110809,0.05426856502890587,0.10127441585063934,과속방지턱 추가,과속방지턱개수,0.24729991287424086,0.023152118548750877,0.050711940973997116,3
293010,37.4920939211752,126.85524938503605,0.0,0.6716089,7.4991145,5.0364723,22.88295,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0
230623,37.582345017888265,126.93729935667352,0.0,0.3213604,15.645033,5.027694,22.843067,횡단보도 추가,횡단보도개수,1.1397532959960481,0.2624569535255432,0.7473597526550293,횡단보도 예고표시 설치,횡단보도예고표시여부,0.2922927115775969,0.0916929617524147,0.13115714490413666,신호등 설치,신호등설치여부,0.28602680953035226,0.1274302899837494,0.03479588404297829,3
243096,37.54858554509735,126.95710634245212,0.0,0.27722767,18.115887,5.022225,22.818218,과속방지턱 추가,과속방지턱개수,1.2042770993974012,0.07433170080184937,0.11494989693164825,횡단보도 예고표시 설치,횡단보도예고표시여부,0.01641217428465591,0.0003379645640961826,0.0028609544970095158,,,0.0,0.0,0.0,2
18136,37.57259659830721,126.98782165492707,0.0,0.6941843,7.2284827,5.017899,22.798563,횡단보도 추가,횡단보도개수,1.4784622676414165,0.27034762501716614,0.361339271068573,신호등 설치,신호등설치여부,0.2619590906984197,0.06467214971780777,0.04374730587005615,과속방지턱 추가,과속방지턱개수,0.10089957640171764,0.014400855638086796,0.029555726796388626,3
164561,37.619692348072405,127.02035972267454,0.0,0.535362,9.36368,5.0129585,22.776117,횡단보도 추가,횡단보도개수,1.2711245468702108,0.1614510715007782,0.3066977560520172,신호등 설치,신호등설치여부,0.412106761665449,0.07988974452018738,0.05179901421070099,,,0.0,0.0,0.0,2
269850,37.53348168385323,126.84567119983276,0.0,0.41755986,11.964444,4.9958715,22.698483,횡단보도 추가,횡단보도개수,1.3426739209418648,0.22313860058784485,1.0851856470108032,신호등 설치,신호등설치여부,0.2462673764934524,0.024808790534734726,0.2633741497993469,제한속도 하향,제한속도,0.13267922246465436,0.047657571732997894,0.005025383085012436,3
267654,37.53348168385323,126.84567119983276,0.0,0.41755986,11.964444,4.9958715,22.698483,횡단보도 추가,횡단보도개수,1.470530462300327,0.23623178899288177,1.0735039710998535,신호등 설치,신호등설치여부,0.22975633090733671,0.011609267443418503,0.2788345515727997,횡단보도 예고표시 설치,횡단보도예고표시여부,0.1062042145755934,0.0319465734064579,0.012156903743743896,3
20375,37.55492900527233,127.01209429559894,0.0,0.8217366,6.0793934,4.99566,22.697521,횡단보도 추가,횡단보도개수,1.3153538621079452,0.18572358787059784,0.44246092438697815,CCTV 추가,CCTV개수,0.3239336917396366,0.021994099020957947,0.18401913344860077,,,0.0,0.0,0.0,2
158459,37.61183533725165,127.0224049160506,0.0,0.3532516,14.141548,4.9955244,22.696905,횡단보도 추가,횡단보도개수,1.6210067041378333,0.13787350058555603,0.14448422193527222,가로등 추가,가로등개수,0.08028727583753033,0.00240923254750669,0.012402721680700779,노인/장애인 보호구역 지정,노인장애인보호구역여부,0.05017960314173952,0.007899886928498745,0.00016113037418108433,3
245305,37.5466613840674,126.94363328537592,0.0,0.52979,9.423559,4.9925075,22.683197,횡단보도 추가,횡단보도개수,0.8708160903878104,0.1012749969959259,0.19719943404197693,신호등 설치,신호등설치여부,0.6381234706412697,0.05720486491918564,0.19132845103740692,노인/장애인 보호구역 지정,노인장애인보호구역여부,0.22912748381395495,0.03984326496720314,0.015558634884655476,3
177430,37.66546826135637,127.03598683754936,0.0,0.51053464,9.772579,4.98924,22.668352,횡단보도 추가,횡단보도개수,1.1889521033154078,0.07657905668020248,0.33936619758605957,신호등 설치,신호등설치여부,0.49285950997262196,0.04424280673265457,0.09631340205669403,횡단보도 예고표시 설치,횡단보도예고표시여부,0.2692018257767298,0.021776335313916206,0.06108789145946503,3
106901,37.60030317814836,127.10269583759832,0.0,0.83316207,5.985041,4.9865093,22.655947,횡단보도 추가,횡단보도개수,1.095900208579752,0.1653052717447281,0.16289426386356354,신호등 설치,신호등설치여부,0.6794808984730368,0.04185519367456436,0.21506540477275848,,,0.0,0.0,0.0,2
102188,37.60025702948944,127.10238641034849,0.0,0.8163794,6.076779,4.960957,22.53985,횡단보도 추가,횡단보도개수,1.1452485412825315,0.23546859622001648,0.2227272391319275,신호등 설치,신호등설치여부,0.5782739348663626,0.0579221211373806,0.2163480967283249,제한속도 하향,제한속도,0.1324187146523904,0.017932690680027008,0.04158630967140198,3
293862,37.49225501419923,126.85410245442232,0.0,0.62128997,7.9318376,4.927971,22.38998,과속방지턱 추가,과속방지턱개수,1.5691115061753695,0.06885427236557007,0.021203387528657913,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1
355535,37.480243798060336,126.90421213863333,0.0,0.8676393,5.6746755,4.9235716,22.369991,횡단보도 추가,횡단보도개수,1.140598077117533,0.21202585101127625,0.3104504942893982,신호등 설치,신호등설치여부,0.3751796459471415,0.06617835909128189,0.10856154561042786,제한속도 하향,제한속도,0.32724173832436365,0.03310215100646019,0.1392105519771576,3
333022,37.515578940592725,126.89164433003106,0.0,0.35905686,13.612142,4.8875327,22.206251,횡단보도 추가,횡단보도개수,1.2077812455993722,0.13845638930797577,0.3778519928455353,제한속도 하향,제한속도,0.3037840842284333,0.020422885194420815,0.1364421546459198,신호등 설치,신호등설치여부,0.26890839043908543,0.02918345481157303,0.08885199576616287,3
324599,37.51559897857822,126.89165882959,0.0,0.35905686,13.612142,4.8875327,22.206251,횡단보도 추가,횡단보도개수,1.1736859210858892,0.10831919312477112,0.3782259225845337,신호등 설치,신호등설치여부,0.3136025220517779,0.023934319615364075,0.1206405833363533,제한속도 하향,제한속도,0.300554841829039,0.015016019344329834,0.14659732580184937,3
6011,37.571239738192055,127.01083771900636,0.0,0.7651499,6.3839464,4.884676,22.193272,횡단보도 추가,횡단보도개수,1.6645415158482637,0.17544765770435333,0.5975342988967896,보행자우선도로 지정,보행자우선도로여부,0.0035755310326673903,0.0006079667946323752,0.0007588424487039447,,,0.0,0.0,0.0,2
369513,37.48277871451222,126.9466821692618,0.0,0.8009752,6.093792,4.880976,22.17646,횡단보도 추가,횡단보도개수,1.1801810593549908,0.21773816645145416,0.2382468730211258,신호등 설치,신호등설치여부,0.3651744227875051,0.03482097387313843,0.1373693346977234,CCTV 추가,CCTV개수,0.3176255680721755,0.035178348422050476,0.10991837829351425,3
87779,37.58134674180224,127.0434879849257,0.0,0.83670545,5.7994065,4.852395,22.046604,횡단보도 추가,횡단보도개수,1.6424762261592583,0.06750195473432541,0.2560224235057831,노인/장애인 보호구역 지정,노인장애인보호구역여부,0.21535186995072586,0.0035030576400458813,0.0599081888794899,,,0.0,0.0,0.0,2
314763,37.51802733852631,126.90096642965057,0.0,0.46833533,10.340734,4.842931,22.003605,횡단보도 추가,횡단보도개수,1.0298039813571171,0.08218298852443695,0.20978981256484985,신호등 설치,신호등설치여부,0.7928883018380017,0.10664649307727814,0.09107714891433716,제한속도 하향,제한속도,0.05566969061930252,0.007266668137162924,0.0067538125440478325,3
229951,37.58257953222069,126.93703419539304,0.0,0.30083027,16.098532,4.8429255,22.00358,횡단보도 추가,횡단보도개수,1.1704486643247853,0.30992230772972107,0.7025352716445923,횡단보도 예고표시 설치,횡단보도예고표시여부,0.2566235202619852,0.0747385323047638,0.1357128769159317,신호등 설치,신호등설치여부,0.23884722473738895,0.0978681743144989,0.049910083413124084,3
99763,37.56117203997413,127.0640719733324,0.0,0.62173116,7.7829404,4.8388968,21.985275,횡단보도 추가,횡단보도개수,1.0900111287256566,0.11592338234186172,0.24070733785629272,신호등 설치,신호등설치여부,0.7277760284509991,0.0490802563726902,0.24146835505962372,노인/장애인 보호구역 지정,노인장애인보호구역여부,0.01744826847093143,0.0011306554079055786,0.005920414812862873,3
328920,37.49485607733921,126.90599891888073,0.0,0.5541718,8.699843,4.821208,21.904907,횡단보도 추가,횡단보도개수,1.1317632498591816,0.16249655187129974,0.2483336329460144,신호등 설치,신호등설치여부,0.5648929877814117,0.10573162138462067,0.09043291956186295,제한속도 하향,제한속도,0.1610190677002682,0.021506046876311302,0.03752623498439789,3
274130,37.56719708384685,126.81438776238312,0.0,0.33918378,14.150139,4.7994976,21.806269,횡단보도 예고표시 설치,횡단보도예고표시여부,1.3906716048565553,0.060849085450172424,0.07174008339643478,CCTV 추가,CCTV개수,0.19774449047032241,0.004951741546392441,0.018230265006422997,보행자우선도로 지정,보행자우선도로여부,0.045551238795454134,0.0017300226027145982,0.0029206466861069202,3
309443,37.455043684734925,126.90218961287444,0.0,0.73630273,6.5110145,4.794078,21.781643,CCTV 추가,CCTV개수,0.6375407094519822,0.050363268703222275,0.19383765757083893,횡단보도 추가,횡단보도개수,0.5938096150558001,0.05370720475912094,0.166499525308609,횡단보도 예고표시 설치,횡단보도예고표시여부,0.4659431416385251,0.05365549027919769,0.10686663538217545,3
308072,37.455043684734925,126.90218961287444,0.0,0.73630273,6.5110145,4.794078,21.781643,CCTV 추가,CCTV개수,0.6362280118628332,0.0461086668074131,0.1533309668302536,횡단보도 추가,횡단보도개수,0.563585006612179,0.0435185469686985,0.13116613030433655,횡단보도 예고표시 설치,횡단보도예고표시여부,0.4980943163240136,0.062148671597242355,0.07467030733823776,3
245304,37.54665051559456,126.94365609497854,0.0,0.5382068,8.897896,4.788908,21.758154,횡단보도 추가,횡단보도개수,0.8168156249733205,0.10143927484750748,0.13454952836036682,신호등 설치,신호등설치여부,0.6991554535893343,0.05702933296561241,0.18030378222465515,노인/장애인 보호구역 지정,노인장애인보호구역여부,0.24508941939940035,0.035342779010534286,0.02964932657778263,3
81914,37.57765339727611,127.04433420861244,0.0,0.7563064,6.2823353,4.7513704,21.587605,횡단보도 추가,횡단보도개수,1.0233789974174092,0.20979808270931244,0.17881140112876892,CCTV 추가,CCTV개수,0.6308041447239112,0.03709040954709053,0.25210297107696533,,,0.0,0.0,0.0,2
146861,37.60248896759895,127.03634814229557,0.0,0.45477954,10.4120655,4.735194,21.514109,횡단보도 추가,횡단보도개수,1.121663274318763,0.14081664383411407,0.20385044813156128,횡단보도 예고표시 설치,횡단보도예고표시여부,0.17746650674779602,0.026149675250053406,0.02877533994615078,CCTV 추가,CCTV개수,0.07395645874591684,0.0011554009979590774,0.02074514888226986,3
115920,37.59981082511259,127.07951749572456,0.0,0.89686,5.2729373,4.7290864,21.486359,횡단보도 추가,횡단보도개수,0.7662060363141789,0.17024900019168854,0.20166613161563873,신호등 설치,신호등설치여부,0.5994584854950025,0.13380159437656403,0.15698353946208954,횡단보도 예고표시 설치,횡단보도예고표시여부,0.38932694904360465,0.0798664316534996,0.1112142875790596,3
363358,37.48464603421123,126.92965767584636,0.0,0.819312,5.770443,4.727793,21.480482,횡단보도 추가,횡단보도개수,1.3577550171223185,0.33272799849510193,0.45617836713790894,CCTV 추가,CCTV개수,0.40328398480814875,0.0864439308643341,0.15167292952537537,신호등 설치,신호등설치여부,0.12522118706351276,0.055818524211645126,0.009240384213626385,3
88209,37.57814584626922,127.0418074820094,0.0,0.9468887,4.9790254,4.714583,21.420462,횡단보도 추가,횡단보도개수,1.2127961865690637,0.06554500758647919,0.132663294672966,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1
90007,37.58658178108578,127.0379793208403,0.0,0.88200957,5.324621,4.696367,21.337698,횡단보도 추가,횡단보도개수,1.0715325198078038,0.13012538850307465,0.19249466061592102,신호등 설치,신호등설치여부,0.7209365999716077,0.0666406974196434,0.17540331184864044,과속방지턱 추가,과속방지턱개수,0.045175260928623846,0.0020750826224684715,0.015601884573698044,3
415228,37.50866548611485,127.12592354544203,0.0,0.6227789,7.525894,4.686968,21.294994,횡단보도 추가,횡단보도개수,1.2735940085405244,0.24625444412231445,0.3859759271144867,노인/장애인 보호구역 지정,노인장애인보호구역여부,0.42549146011364414,0.05051587149500847,0.17198331654071808,신호등 설치,신호등설치여부,0.08146743792140913,0.03058396279811859,0.004589404445141554,3
266245,37.533526291607295,126.84564359156502,0.0,0.3296359,14.169946,4.6709228,21.222095,횡단보도 추가,횡단보도개수,1.5648698476908747,0.23899611830711365,0.9528489112854004,신호등 설치,신호등설치여부,0.23134890004406333,0.012760103680193424,0.23957552015781403,횡단보도 예고표시 설치,횡단보도예고표시여부,0.10590375907739123,0.02609177865087986,0.021117107942700386,3
272745,37.533526291607295,126.84564359156502,0.0,0.3296359,14.169946,4.6709228,21.222095,횡단보도 추가,횡단보도개수,1.5680235153671083,0.26003023982048035,0.8836198449134827,과속방지턱 추가,과속방지턱개수,0.12069699078785279,0.017364073544740677,0.07913520932197571,횡단보도 예고표시 설치,횡단보도예고표시여부,0.11895261893997702,0.022361690178513527,0.05598067864775658,3
180652,37.68084123081977,127.04504183277383,0.0,0.64088726,7.256024,4.6502934,21.128365,횡단보도 추가,횡단보도개수,1.0719959184565215,0.11932896822690964,0.09019898623228073,신호등 설치,신호등설치여부,0.6643932399451653,0.10471142828464508,0.041010260581970215,횡단보도 예고표시 설치,횡단보도예고표시여부,0.19981227185973957,0.04284706711769104,0.006834715139120817,3
372247,37.47412139817786,126.93505585610568,0.0,0.7877038,5.893245,4.642132,21.091284,횡단보도 추가,횡단보도개수,1.487651235647365,0.2164611667394638,0.7501640915870667,신호등 설치,신호등설치여부,0.20526097310094094,0.04786800965666771,0.053431034088134766,과속방지턱 추가,과속방지턱개수,0.13203909016035476,0.029101284220814705,0.039074525237083435,3
309442,37.45504413491791,126.90216976617204,0.0,0.7289976,6.2969284,4.5904455,20.856451,CCTV 추가,CCTV개수,0.5979710479472373,0.034078460186719894,0.18229737877845764,횡단보도 예고표시 설치,횡단보도예고표시여부,0.5326027781662497,0.06575760245323181,0.09367179870605469,횡단보도 추가,횡단보도개수,0.5211519827167701,0.040162812918424606,0.13857774436473846,3
144019,37.61309140305113,127.06588476671683,0.0,0.35673666,12.856169,4.5862665,20.837463,횡단보도 추가,횡단보도개수,1.3480921477140808,0.18935862183570862,0.24191604554653168,횡단보도 예고표시 설치,횡단보도예고표시여부,0.3394078132742424,0.03954310342669487,0.07652764022350311,제한속도 하향,제한속도,0.035821895606562855,0.004977580159902573,0.006532212719321251,3
61335,37.5749213614312,127.0232593520467,0.0,0.8241874,5.56008,4.582548,20.820568,횡단보도 추가,횡단보도개수,1.2378894126347362,0.2534404695034027,0.5101760029792786,신호등 설치,신호등설치여부,0.4393692669476672,0.111517533659935,0.1368577778339386,제한속도 하향,제한속도,0.18582345877305934,0.00955559778958559,0.13500970602035522,3
24034,37.5670380363375,126.9994858383534,0.0,0.7281337,6.253022,4.553036,20.686483,횡단보도 추가,횡단보도개수,1.081349814267224,0.25175896286964417,0.4309141933917999,CCTV 추가,CCTV개수,0.32932688422401935,0.10736304521560669,0.08997687697410583,신호등 설치,신호등설치여부,0.2417866798682457,0.0777311772108078,0.06752918660640717,3
24035,37.56703903603859,126.99948286923578,0.0,0.7281337,6.253022,4.553036,20.686483,횡단보도 추가,횡단보도개수,1.0434148373592325,0.25821730494499207,0.437069296836853,CCTV 추가,CCTV개수,0.3468876949782913,0.11198504269123077,0.10937093943357468,신호등 설치,신호등설치여부,0.24952707178179412,0.08076544851064682,0.07838365435600281,3
270697,37.5404560927802,126.84163944761656,0.0,0.86244154,5.2746534,4.5490804,20.66851,횡단보도 추가,횡단보도개수,1.783435210116667,0.29489290714263916,0.6458408832550049,신호등 설치,신호등설치여부,0.14176678892180508,0.02525462955236435,0.04731769487261772,과속방지턱 추가,과속방지턱개수,0.03561931133916317,0.006395129021257162,0.011778214946389198,3
326181,37.51503754758231,126.91718404945428,0.0,0.8804908,5.161946,4.545046,20.650179,횡단보도 추가,횡단보도개수,1.7478199786448712,0.31431692838668823,0.34772440791130066,신호등 설치,신호등설치여부,0.12698680772225346,0.03684522211551666,0.010655110701918602,횡단보도 예고표시 설치,횡단보도예고표시여부,0.050193442925101125,0.007257374934852123,0.011830713599920273,3
346057,37.50594722300214,126.94716259848228,0.0,0.63768667,7.121283,4.541147,20.632467,횡단보도 추가,횡단보도개수,1.6239899606407773,0.15477050840854645,0.4391016662120819,횡단보도 예고표시 설치,횡단보도예고표시여부,0.3709055358251685,0.041698798537254333,0.08331427723169327,,,0.0,0.0,0.0,2
206546,37.618828408033046,126.921222005821,0.0,0.9503865,4.7553325,4.519404,20.533676,횡단보도 추가,횡단보도개수,1.6759345207548926,0.2157030552625656,0.4558762311935425,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1
415560,37.51230802134326,127.11345894052376,0.0,0.8447813,5.3381333,4.5095553,20.48893,횡단보도 추가,횡단보도개수,1.7456095577927218,0.2570217251777649,0.4856710135936737,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1
230624,37.582558643663056,126.9372096259868,0.0,0.2901992,15.538922,4.5093827,20.488146,횡단보도 추가,횡단보도개수,1.154192341023983,0.34733542799949646,0.6480718851089478,횡단보도 예고표시 설치,횡단보도예고표시여부,0.2773644189820997,0.09513983875513077,0.129886195063591,신호등 설치,신호등설치여부,0.20986271828735184,0.10008129477500916,0.03604504466056824,3
287163,37.48890780655222,126.88445772294985,0.0,0.96434075,4.674339,4.5076556,20.480299,횡단보도 추가,횡단보도개수,1.1275049715779508,0.11040247231721878,0.5145571231842041,제한속도 하향,제한속도,0.1989531176544295,0.010061339475214481,0.11712998151779175,횡단보도 예고표시 설치,횡단보도예고표시여부,0.143747878439271,0.01967206597328186,0.04995563626289368,3
160447,37.612057635925005,127.02326542125287,0.0,0.40199378,11.16367,4.4877257,20.38975,횡단보도 추가,횡단보도개수,1.4558577553032999,0.1193162277340889,0.275236576795578,횡단보도 예고표시 설치,횡단보도예고표시여부,0.19731532603845323,0.016915127635002136,0.03536107391119003,제한속도 하향,제한속도,0.11528455115732578,0.0014988435432314873,0.042548999190330505,3
102024,37.59697148308023,127.0932076533205,0.0,0.6462543,6.922537,4.473719,20.32611,횡단보도 추가,횡단보도개수,1.7236290180903926,0.3104203939437866,0.6915584802627563,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1
99766,37.56111558794946,127.0648563124616,0.0,0.6212795,7.188565,4.466108,20.291529,횡단보도 추가,횡단보도개수,1.1544447921177667,0.09126029908657074,0.29175421595573425,신호등 설치,신호등설치여부,0.6688406233667703,0.059666361659765244,0.15114039182662964,,,0.0,0.0,0.0,2
206010,37.6003793291851,126.91024285518988,0.0,0.8643215,5.164954,4.464181,20.282774,횡단보도 추가,횡단보도개수,1.330410923911086,0.19712796807289124,0.5792779922485352,횡단보도 예고표시 설치,횡단보도예고표시여부,0.4596901330212686,0.06313363462686539,0.2156836837530136,과속방지턱 추가,과속방지턱개수,0.045035704926928016,0.0009208731935359538,0.03754903003573418,3
372683,37.4840185547382,127.03363500517588,0.0,0.40896326,10.915337,4.4639716,20.281822,횡단보도 추가,횡단보도개수,0.7797215454627124,0.17651033401489258,0.21986040472984314,신호등 설치,신호등설치여부,0.3956130018271797,0.013920212164521217,0.27253684401512146,노인/장애인 보호구역 지정,노인장애인보호구역여부,0.34581047560959494,0.06624909490346909,0.1231224462389946,3
288277,37.49248401641658,126.890284432533,0.0,0.4505793,9.85364,4.439846,20.17221,횡단보도 추가,횡단보도개수,1.3070670673281004,0.1034100130200386,0.270113080739975,제한속도 하향,제한속도,0.38125324037941755,0.008500901982188225,0.14621484279632568,신호등 설치,신호등설치여부,0.2715438262610122,0.029081301763653755,0.03246701881289482,3
100968,37.57776498761369,127.08633323048667,0.0,0.7449249,5.94937,4.4318337,20.135807,횡단보도 추가,횡단보도개수,1.6173877992029912,0.256839781999588,0.43514424562454224,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1
288225,37.49252625620213,126.89035627767322,0.0,0.4688308,9.411379,4.4123445,20.047258,횡단보도 추가,횡단보도개수,1.4434963424791678,0.1234419047832489,0.29144391417503357,신호등 설치,신호등설치여부,0.33388225013853906,0.03243667259812355,0.05639716982841492,,,0.0,0.0,0.0,2
369212,37.485824600721145,126.95521203700687,0.0,0.7054299,6.2249374,4.3912573,19.951448,횡단보도 추가,횡단보도개수,0.859026220364353,0.11086689680814743,0.4314735531806946,CCTV 추가,CCTV개수,0.3989696373056102,0.08173540234565735,0.13741812109947205,횡단보도 예고표시 설치,횡단보도예고표시여부,0.2807773390909337,0.01836146041750908,0.17825277149677277,3
129966,37.60853662459454,127.03080989734704,0.0,0.47224018,9.291815,4.387968,19.936504,횡단보도 추가,횡단보도개수,1.1718096653694428,0.27429598569869995,0.24410580098628998,신호등 설치,신호등설치여부,0.5912005659759366,0.15328830480575562,0.11170808970928192,제한속도 하향,제한속도,0.10040188508288156,0.02025221288204193,0.023411983624100685,3
